student_id,roll_no,department,semester,attendance_percentage,current_cgpa,previous_cgpa,cgpa_trend,backlogs,internal_marks,assignment_score,credits_completed,event_participation,internship_status,skill_score,placement_status,at_risk,risk_probability_ground_truth
STU-4603,23EC203,ECE,5,83.0,6.9,6.75,improving,0,61.9,74.8,107,41.1,Ongoing,78.5,Eligible,0,0.093
STU-6947,23ME747,Mechanical,5,83.1,7.54,6.86,improving,0,91.5,88.1,101,32.1,Completed,66.6,Eligible,0,0.172
STU-2690,22IT990,IT,7,88.1,7.96,7.98,stable,0,80.3,82.7,147,58.4,Ongoing,65.1,Placed,0,0.067
STU-4912,23EC512,ECE,6,98.3,6.89,6.98,stable,0,67.5,97.9,127,44.7,Ongoing,71.5,Eligible,0,0.085
STU-3743,24EC243,ECE,3,69.9,7.51,7.83,declining,0,72.6,74.3,61,39.4,,65.9,Not Eligible,0,0.187
STU-8021,22CI921,Civil,7,84.7,6.43,6.26,improving,0,63.9,84.1,145,78.8,,47.3,In Process,0,0.157
STU-3144,23IT544,IT,6,89.4,8.9,8.3,improving,0,83.1,85.9,122,72.9,,98.0,Eligible,0,0.077
STU-3875,24EC375,ECE,4,64.4,7.28,7.42,stable,2,78.1,63.9,74,84.8,,62.3,Not Eligible,1,0.831
STU-1348,24CS548,CSE,3,81.3,9.72,9.7,stable,0,91.3,80.0,64,34.3,,86.5,Not Eligible,0,0.067
STU-0573,24CS673,CSE,4,79.1,6.53,6.92,declining,1,67.1,76.5,78,42.3,,65.5,Not Eligible,0,0.297
STU-1629,25CS829,CSE,1,83.1,6.79,6.63,improving,0,63.6,74.9,22,40.4,,65.3,Not Eligible,0,0.167
STU-6934,22ME734,Mechanical,8,58.2,7.04,6.19,improving,0,69.1,63.8,169,41.0,,74.6,In Process,1,0.659
STU-5124,25EC724,ECE,2,81.5,8.98,8.85,stable,0,92.9,76.7,44,89.4,,62.2,Not Eligible,0,0.106
STU-6388,23ME188,Mechanical,6,81.9,8.47,8.26,improving,0,78.3,84.7,128,95.8,Completed,79.7,Eligible,0,0.081
STU-0785,25CS885,CSE,2,86.3,9.61,9.37,improving,0,94.2,84.0,44,49.8,,98.0,Not Eligible,0,0.13
STU-0674,23CS774,CSE,5,87.8,8.84,8.73,stable,0,84.9,84.6,101,50.3,,72.6,Eligible,0,0.069
STU-7827,23CI727,Civil,6,60.5,7.06,7.27,declining,0,61.3,65.5,122,46.0,Completed,58.0,Eligible,1,0.524
STU-4702,22EC302,ECE,8,87.1,6.27,6.5,declining,0,64.7,88.1,169,67.8,,55.6,Not Eligible,0,0.196
STU-1213,25CS413,CSE,2,78.6,8.57,8.06,improving,0,81.3,83.8,40,28.3,,76.3,Not Eligible,0,0.178
STU-0178,24CS278,CSE,3,85.3,8.36,8.63,declining,0,82.8,83.1,59,62.8,,74.1,Not Eligible,0,0.125
STU-8298,25CI298,Civil,2,65.2,6.11,5.84,improving,0,70.7,64.7,38,83.9,,63.4,Not Eligible,0,0.27
STU-2642,24IT942,IT,4,81.9,6.85,6.58,improving,0,73.9,78.3,82,53.5,,52.2,Not Eligible,0,0.084
STU-0299,23CS399,CSE,5,94.7,7.61,7.65,stable,0,74.3,88.4,101,54.5,Completed,87.0,Eligible,0,0.134
STU-0524,22CS624,CSE,7,81.8,8.13,8.04,stable,0,76.8,80.0,149,38.6,Completed,94.8,Placed,0,0.109
STU-0702,25CS802,CSE,1,93.4,8.24,8.66,declining,0,77.2,87.1,19,61.6,,85.6,Not Eligible,0,0.141
STU-3752,23EC252,ECE,6,95.9,8.18,7.94,improving,0,94.0,82.5,128,68.6,Ongoing,75.3,Eligible,0,0.076
STU-3842,22EC342,ECE,8,77.1,6.7,6.82,stable,0,70.7,91.8,169,83.9,,71.8,In Process,0,0.144
STU-0832,24CS932,CSE,4,78.6,8.08,7.94,stable,0,80.0,78.8,82,76.7,,86.7,Not Eligible,0,0.095
STU-3301,25IT701,IT,2,77.0,8.02,7.88,stable,0,81.5,80.5,42,77.3,,85.8,Not Eligible,0,0.056
STU-1600,22CS800,CSE,8,91.2,8.25,8.58,declining,0,82.1,80.8,170,76.8,Ongoing,73.7,Placed,0,0.205
STU-2836,22IT236,IT,8,79.6,8.34,9.01,declining,0,82.8,82.0,169,52.4,Completed,64.3,Placed,0,0.158
STU-6286,25EE986,EEE,2,81.9,7.22,7.33,stable,0,72.3,86.4,40,43.7,Ongoing,69.5,Not Eligible,0,0.09
STU-1530,23CS730,CSE,5,84.5,9.25,9.51,declining,0,88.4,86.2,106,80.0,Completed,92.2,Eligible,0,0.127
STU-2283,24IT583,IT,4,94.4,8.23,8.49,declining,0,73.4,92.6,84,59.9,Ongoing,46.5,Not Eligible,0,0.132
STU-3269,23IT669,IT,5,91.5,7.32,6.25,improving,0,79.3,90.3,107,83.2,,67.7,Eligible,0,0.107
STU-3522,22EC922,ECE,8,91.4,7.44,7.79,declining,0,73.9,88.5,166,44.9,Completed,91.5,In Process,0,0.256
STU-7129,25ME929,Mechanical,1,73.3,7.17,6.76,improving,0,77.2,80.6,22,23.1,,51.1,Not Eligible,0,0.128
STU-1700,23CS900,CSE,5,74.1,7.98,8.09,stable,0,76.3,70.1,103,71.1,Ongoing,53.3,Eligible,0,0.069
STU-1863,25CS163,CSE,2,95.9,9.21,9.12,stable,0,87.9,94.2,38,67.2,,83.3,Not Eligible,0,0.093
STU-0036,22CS136,CSE,7,80.3,7.72,7.68,stable,0,67.9,79.6,149,93.3,Completed,52.1,Placed,0,0.113
STU-5275,24EE875,EEE,3,72.4,6.1,6.3,declining,2,57.3,70.8,56,77.6,,61.4,Not Eligible,1,0.616
STU-0331,24CS431,CSE,3,77.4,8.74,8.67,stable,0,85.9,75.7,65,58.1,,66.7,Not Eligible,0,0.161
STU-4335,25EC835,ECE,1,89.0,6.96,6.8,improving,0,65.2,82.8,22,55.3,,67.9,Not Eligible,0,0.06
STU-4688,22EC288,ECE,8,73.1,9.95,9.94,stable,0,91.5,75.1,164,98.0,Completed,98.0,Placed,0,0.128
STU-2376,23IT676,IT,5,79.0,6.61,6.9,declining,2,61.0,78.8,95,75.3,Completed,76.6,In Process,0,0.388
STU-2211,25IT511,IT,2,83.7,7.51,7.65,stable,0,76.9,76.5,44,63.8,,66.6,Not Eligible,0,0.088
STU-5874,25EE574,EEE,2,81.4,7.25,7.27,stable,0,73.9,88.3,40,62.8,,77.3,Not Eligible,0,0.154
STU-8115,23CI115,Civil,5,83.9,7.56,6.99,improving,1,73.3,75.4,102,46.8,,53.9,In Process,0,0.197
STU-1988,24CS288,CSE,4,99.0,8.09,7.6,improving,0,75.2,89.8,82,98.0,,90.0,Not Eligible,0,0.058
STU-2915,23IT315,IT,6,62.2,8.75,8.85,stable,0,89.8,59.0,128,63.4,Completed,65.6,Eligible,0,0.488
STU-4980,25EC580,ECE,1,77.1,6.76,6.81,stable,0,64.6,75.4,21,34.5,,62.4,Not Eligible,0,0.14
STU-5931,22EE631,EEE,7,86.7,8.47,8.21,improving,0,77.8,87.2,143,63.7,Completed,88.4,Placed,0,0.076
STU-6307,22EE107,EEE,7,70.8,6.73,6.62,stable,4,62.4,71.4,127,98.0,,71.4,In Process,1,0.888
STU-4114,25EC614,ECE,2,64.5,8.03,7.75,improving,0,79.3,67.0,42,67.7,,79.2,Not Eligible,0,0.185
STU-7245,22ME145,Mechanical,8,74.8,8.46,8.46,stable,0,91.9,65.7,164,60.0,Ongoing,81.6,Placed,0,0.092
STU-4965,25EC565,ECE,1,68.6,8.22,8.37,declining,0,80.8,67.6,18,54.6,,89.0,Not Eligible,0,0.133
STU-3961,23EC461,ECE,5,92.3,6.69,6.23,improving,0,73.5,87.2,101,32.3,,47.5,Eligible,0,0.091
STU-2927,24IT327,IT,4,89.3,8.11,7.65,improving,0,83.3,97.4,82,35.9,,84.0,Not Eligible,0,0.127
STU-6983,23ME783,Mechanical,6,69.3,7.87,7.36,improving,0,81.0,73.2,124,31.4,Ongoing,83.6,Eligible,0,0.212
STU-2601,25IT901,IT,1,84.7,8.18,8.06,stable,0,90.3,83.8,23,68.9,,87.9,Not Eligible,0,0.121
STU-0316,23CS416,CSE,6,78.2,5.62,5.71,stable,1,59.6,82.9,118,98.0,Completed,44.8,In Process,0,0.422
STU-5967,24EE667,EEE,3,80.9,7.58,7.86,declining,0,68.2,82.4,63,64.3,,63.9,Not Eligible,0,0.147
STU-1446,25CS646,CSE,2,77.7,8.85,8.67,improving,0,84.1,70.7,44,86.6,,88.6,Not Eligible,0,0.096
STU-2407,25IT707,IT,2,87.3,8.86,9.04,declining,0,90.2,84.9,38,28.2,,88.6,Not Eligible,0,0.221
STU-5689,24EE389,EEE,3,69.3,7.6,7.58,stable,0,78.8,72.0,64,75.3,,81.9,Not Eligible,0,0.144
STU-2861,22IT261,IT,7,74.8,6.33,6.43,stable,2,62.5,75.8,139,65.9,,63.6,Placed,0,0.423
STU-0620,23CS720,CSE,6,89.6,7.2,7.65,declining,0,68.2,77.2,122,67.1,,72.9,Eligible,0,0.239
STU-3189,24IT589,IT,4,85.1,9.88,10.0,stable,0,99.0,81.4,82,56.6,,67.0,Not Eligible,0,0.13
STU-3190,25IT590,IT,2,69.8,8.46,8.67,declining,0,77.6,66.0,38,54.5,,95.8,Not Eligible,0,0.223
STU-0583,24CS683,CSE,4,87.0,7.77,8.68,declining,0,75.5,88.7,82,45.5,,93.1,Not Eligible,0,0.36
STU-6961,23ME761,Mechanical,6,79.5,7.28,7.21,stable,0,62.1,79.6,128,51.5,Completed,72.6,Eligible,0,0.076
STU-2204,24IT504,IT,4,87.7,6.58,6.19,improving,0,70.8,82.8,84,66.3,,64.8,Not Eligible,0,0.125
STU-3607,25EC107,ECE,1,82.9,7.42,7.23,improving,0,71.0,72.0,18,64.3,,76.7,Not Eligible,0,0.111
STU-1881,23CS181,CSE,6,86.1,8.7,8.86,declining,0,87.5,85.6,122,83.5,Completed,86.0,Eligible,0,0.05
STU-5171,25EC771,ECE,2,85.4,7.05,7.77,declining,0,72.1,75.9,38,49.8,,74.0,Not Eligible,0,0.221
STU-4422,23EC922,ECE,6,73.8,7.56,7.49,stable,0,78.9,68.5,126,62.7,,98.0,Eligible,0,0.07
STU-1418,25CS618,CSE,1,87.9,9.51,9.05,improving,0,90.9,84.5,19,65.6,,98.0,Not Eligible,0,0.082
STU-7216,25ME116,Mechanical,1,90.7,7.0,7.16,declining,0,69.7,98.1,21,59.5,,70.7,Not Eligible,0,0.165
STU-3606,25EC106,ECE,1,77.6,7.38,7.42,stable,0,73.2,73.8,19,69.6,,82.9,Not Eligible,0,0.145
STU-4483,24EC983,ECE,4,69.1,7.8,7.67,stable,0,77.9,73.5,84,64.5,Ongoing,74.7,Not Eligible,0,0.178
STU-6113,24EE813,EEE,3,79.4,6.42,6.61,declining,0,56.8,86.5,63,62.6,,60.6,Not Eligible,0,0.142
STU-2230,23IT530,IT,6,86.7,9.15,8.34,improving,0,89.2,80.8,127,66.6,,98.0,Eligible,0,0.153
STU-1264,24CS464,CSE,4,81.1,9.22,9.7,declining,0,94.3,71.2,86,40.4,,82.3,Not Eligible,0,0.112
STU-2986,24IT386,IT,3,88.7,7.73,7.05,improving,0,79.2,80.0,64,36.5,,69.5,Not Eligible,0,0.186
STU-4401,25EC901,ECE,2,80.2,6.27,5.97,improving,0,68.2,87.6,44,66.2,,57.1,Not Eligible,0,0.157
STU-7601,25CI501,Civil,2,74.3,7.25,7.47,declining,1,76.0,66.0,34,13.6,,44.2,Not Eligible,0,0.255
STU-1140,23CS340,CSE,5,89.1,7.4,6.92,improving,0,75.9,76.9,101,36.7,,67.4,Eligible,0,0.138
STU-1432,24CS632,CSE,4,88.0,9.16,9.28,stable,0,93.6,100.0,84,71.1,,82.3,Not Eligible,0,0.133
STU-1058,24CS258,CSE,4,85.8,6.93,6.51,improving,0,77.1,85.6,82,79.6,Ongoing,49.9,Not Eligible,0,0.073
STU-2159,23IT459,IT,5,88.3,7.59,7.42,improving,0,75.0,84.0,103,49.0,Completed,86.8,Eligible,0,0.09
STU-6874,22ME674,Mechanical,7,92.5,7.78,7.04,improving,0,83.6,100.0,143,54.7,,72.2,Placed,0,0.12
STU-4444,22EC944,ECE,7,82.6,9.54,9.34,improving,0,92.7,68.7,148,66.7,,78.6,Placed,0,0.088
STU-4830,23EC430,ECE,5,87.6,8.26,8.15,stable,0,80.3,89.0,105,42.0,Completed,78.7,Eligible,0,0.072
STU-0572,22CS672,CSE,7,84.9,7.61,7.4,improving,0,80.2,88.8,143,28.0,Completed,73.1,Placed,0,0.244
STU-4012,25EC512,ECE,2,63.9,7.87,7.78,stable,0,78.4,70.9,44,98.0,Ongoing,88.8,Not Eligible,0,0.241
STU-7377,25ME277,Mechanical,1,86.7,8.12,7.58,improving,0,83.3,75.4,19,68.3,,56.9,Not Eligible,0,0.042
STU-5404,22EE104,EEE,8,89.0,7.31,7.27,stable,0,72.1,93.0,166,47.3,Completed,67.0,Not Eligible,0,0.118
STU-2150,22IT450,IT,8,72.6,6.87,6.68,improving,1,69.9,70.7,162,47.7,,57.3,Not Eligible,0,0.225
STU-1350,25CS550,CSE,1,85.6,6.98,7.31,declining,0,73.4,89.3,23,52.9,,62.4,Not Eligible,0,0.182
STU-4286,23EC786,ECE,6,89.7,6.77,7.24,declining,1,67.1,79.6,124,59.0,,74.5,In Process,0,0.389
STU-6090,24EE790,EEE,3,75.7,7.33,7.61,declining,1,70.8,77.5,60,54.8,,49.9,Not Eligible,0,0.278
STU-7032,22ME832,Mechanical,7,89.8,6.54,6.34,improving,0,60.3,88.8,143,85.2,,62.9,In Process,0,0.064
STU-8022,25CI922,Civil,2,82.9,7.7,7.56,stable,0,71.9,78.5,42,90.0,,87.3,Not Eligible,0,0.119
STU-6842,25ME642,Mechanical,2,68.5,6.36,6.5,stable,0,60.4,81.7,40,94.5,,64.3,Not Eligible,0,0.186
STU-7704,25CI604,Civil,2,92.3,7.07,7.27,declining,0,73.0,83.8,43,75.9,Ongoing,69.3,Not Eligible,0,0.09
STU-3630,23EC130,ECE,5,86.5,7.31,7.52,declining,0,70.6,78.0,105,31.0,Completed,80.5,Eligible,0,0.125
STU-4652,23EC252,ECE,6,94.3,7.97,7.9,stable,0,87.0,98.7,127,68.8,Completed,80.1,Eligible,0,0.064
STU-3923,22EC423,ECE,7,71.3,7.06,7.58,declining,1,67.3,71.4,145,98.0,Completed,67.8,In Process,0,0.475
STU-8272,25CI272,Civil,2,91.3,6.84,7.33,declining,0,69.7,84.4,42,50.7,,65.2,Not Eligible,0,0.128
STU-6085,22EE785,EEE,7,69.6,7.54,7.0,improving,0,90.4,73.6,143,75.4,Ongoing,57.9,In Process,0,0.171
STU-7775,24CI675,Civil,4,67.6,7.5,7.93,declining,0,83.4,63.7,80,93.3,,71.5,Not Eligible,0,0.256
STU-7494,25ME394,Mechanical,1,80.0,6.64,6.5,stable,1,59.5,80.6,18,10.6,,52.2,Not Eligible,0,0.453
STU-4143,22EC643,ECE,8,75.3,7.51,7.56,stable,0,71.8,78.6,168,57.7,Completed,74.9,Placed,0,0.077
STU-3798,24EC298,ECE,4,80.4,7.61,8.68,declining,0,73.1,71.7,86,50.2,,68.7,Not Eligible,0,0.404
STU-3833,25EC333,ECE,1,80.6,7.47,7.15,improving,0,76.6,75.4,22,63.2,,58.0,Not Eligible,0,0.069
STU-6815,23ME615,Mechanical,6,73.5,6.88,7.1,declining,0,71.2,79.5,127,85.0,Completed,77.0,Eligible,0,0.104
STU-1104,22CS304,CSE,8,89.6,8.65,8.88,declining,0,85.2,71.3,164,73.5,Ongoing,68.0,Placed,0,0.099
STU-5441,23EE141,EEE,5,75.1,8.27,8.9,declining,0,76.6,78.3,106,49.3,,71.2,Eligible,0,0.203
STU-4284,23EC784,ECE,5,84.8,7.85,7.16,improving,0,81.3,77.2,101,54.0,Completed,86.7,Eligible,0,0.059
STU-5879,23EE579,EEE,5,82.6,8.14,8.14,stable,0,75.3,90.3,103,75.7,Completed,75.9,Eligible,0,0.089
STU-6989,24ME789,Mechanical,4,70.5,8.37,8.71,declining,0,74.2,68.4,84,47.3,,66.0,Not Eligible,0,0.125
STU-6822,24ME622,Mechanical,4,78.5,5.82,5.91,stable,0,45.0,81.6,82,81.5,Ongoing,49.5,Not Eligible,1,0.5
STU-0353,23CS453,CSE,6,80.4,8.68,8.13,improving,0,79.4,76.3,127,84.4,Completed,95.5,Eligible,0,0.058
STU-1944,23CS244,CSE,6,85.4,7.93,7.75,improving,0,81.8,82.7,122,48.6,Completed,48.9,Eligible,0,0.08
STU-3521,25EC921,ECE,2,80.3,7.05,7.37,declining,0,70.0,82.5,44,58.0,,80.0,Not Eligible,0,0.286
STU-1930,25CS230,CSE,1,74.6,7.02,7.34,declining,0,69.9,78.7,22,39.6,Ongoing,64.7,Not Eligible,0,0.12
STU-5297,23EE897,EEE,6,58.9,6.55,6.47,stable,0,68.1,66.7,128,34.7,Completed,49.7,Eligible,1,0.666
STU-0723,25CS823,CSE,1,87.5,7.77,7.77,stable,0,85.6,78.2,18,51.8,,74.6,Not Eligible,0,0.115
STU-6266,24EE966,EEE,4,72.7,8.07,7.99,stable,0,86.2,75.3,85,29.8,,85.8,Not Eligible,0,0.196
STU-7176,24ME976,Mechanical,4,68.6,9.49,9.75,declining,0,95.7,82.6,86,66.4,,87.9,Not Eligible,0,0.369
STU-1512,23CS712,CSE,6,77.6,8.25,8.38,stable,0,92.6,78.9,126,73.6,,93.1,Eligible,0,0.114
STU-3260,23IT660,IT,5,93.5,7.53,7.31,improving,0,80.6,96.8,106,30.6,,69.2,Eligible,0,0.085
STU-0465,22CS565,CSE,8,92.8,9.95,9.79,improving,0,99.0,97.0,166,50.5,Completed,86.6,Placed,0,0.104
STU-2825,25IT225,IT,2,73.9,6.84,6.79,stable,0,64.9,75.6,44,77.4,,47.6,Not Eligible,0,0.106
STU-6423,25ME223,Mechanical,2,64.6,7.57,7.23,improving,0,79.2,58.0,40,52.1,,89.6,Not Eligible,0,0.308
STU-6534,25ME334,Mechanical,1,72.8,8.1,7.69,improving,0,79.3,74.6,21,62.0,Ongoing,93.1,Not Eligible,0,0.051
STU-8310,24CI310,Civil,3,87.7,7.57,7.33,improving,0,78.2,86.2,64,78.8,,75.4,Not Eligible,0,0.114
STU-6354,23ME154,Mechanical,5,77.9,8.02,8.22,declining,0,86.2,78.4,103,72.8,Completed,55.6,Eligible,0,0.16
STU-3898,23EC398,ECE,6,74.0,7.62,7.98,declining,0,74.5,72.8,127,52.9,Ongoing,78.2,Eligible,0,0.181
STU-1889,23CS189,CSE,6,80.0,9.29,8.91,improving,0,99.0,72.2,122,94.8,Completed,72.0,Eligible,0,0.096
STU-1146,22CS346,CSE,7,82.9,9.95,9.47,improving,0,99.0,84.6,145,61.2,Completed,89.0,Placed,0,0.116
STU-4639,22EC239,ECE,7,82.8,7.57,8.16,declining,0,70.9,79.0,147,48.9,Completed,84.6,Placed,0,0.28
STU-0647,23CS747,CSE,5,89.1,7.79,7.85,stable,0,74.8,81.0,106,85.2,Completed,68.4,Eligible,0,0.108
STU-3835,24EC335,ECE,3,85.9,7.18,7.35,declining,0,75.9,84.1,63,46.9,,70.4,Not Eligible,0,0.091
STU-7328,22ME228,Mechanical,7,72.6,8.03,7.74,improving,0,79.0,82.9,148,23.1,,92.8,Placed,0,0.173
STU-4680,23EC280,ECE,6,62.8,7.98,7.78,improving,0,90.2,70.4,127,26.7,Ongoing,92.5,Eligible,0,0.323
STU-8326,25CI326,Civil,1,93.9,8.0,8.25,declining,0,92.9,93.3,18,34.7,,82.9,Not Eligible,0,0.122
STU-7678,25CI578,Civil,1,70.9,6.74,6.98,declining,0,66.2,65.9,21,26.9,,41.9,Not Eligible,0,0.184
STU-2957,24IT357,IT,4,70.3,7.5,7.19,improving,1,81.3,75.9,78,46.1,,72.1,Not Eligible,0,0.118
STU-3874,23EC374,ECE,6,82.8,6.76,7.07,declining,0,65.8,72.7,122,74.9,,50.5,Eligible,0,0.182
STU-7422,24ME322,Mechanical,4,73.7,7.29,7.74,declining,0,72.4,80.5,80,52.7,,48.7,Not Eligible,0,0.116
STU-8183,24CI183,Civil,4,69.6,7.6,7.47,stable,0,77.6,81.3,82,26.3,,71.1,Not Eligible,0,0.148
STU-8346,25CI346,Civil,2,80.9,6.56,6.36,improving,0,63.1,83.7,40,43.9,,64.0,Not Eligible,0,0.121
STU-6212,22EE912,EEE,8,87.9,8.45,8.59,stable,0,82.0,96.8,168,97.1,Completed,64.5,Placed,0,0.157
STU-5567,25EE267,EEE,2,82.7,7.54,7.56,stable,0,72.8,86.4,42,52.8,,66.3,Not Eligible,0,0.131
STU-7959,23CI859,Civil,5,69.4,6.43,6.73,declining,0,66.2,69.6,105,67.3,,59.1,In Process,0,0.29
STU-0057,25CS157,CSE,1,95.2,6.27,6.58,declining,0,65.1,87.7,22,55.3,,63.1,Not Eligible,0,0.185
STU-5223,24EE823,EEE,3,71.3,7.4,8.15,declining,0,72.4,67.1,64,74.3,,67.1,Not Eligible,0,0.458
STU-2489,23IT789,IT,5,92.5,8.41,8.1,improving,0,90.3,97.7,101,73.7,Ongoing,67.8,Eligible,0,0.056
STU-6942,22ME742,Mechanical,7,88.4,6.88,6.2,improving,0,63.0,92.2,145,54.5,,63.1,In Process,0,0.101
STU-2338,22IT638,IT,7,76.5,8.65,8.69,stable,0,82.2,83.0,148,52.1,Completed,98.0,Placed,0,0.042
STU-0064,24CS164,CSE,3,83.0,7.75,8.12,declining,0,83.2,85.2,65,94.0,,80.6,Not Eligible,0,0.112
STU-3869,25EC369,ECE,1,94.5,8.36,8.32,stable,0,81.2,97.4,18,49.8,Ongoing,72.9,Not Eligible,0,0.189
STU-2403,24IT703,IT,3,77.5,7.43,7.91,declining,2,70.2,67.9,56,85.4,,71.5,Not Eligible,0,0.407
STU-4827,25EC427,ECE,2,93.3,8.55,8.55,stable,0,87.6,93.0,44,55.8,Ongoing,84.8,Not Eligible,0,0.06
STU-3640,23EC140,ECE,5,86.5,8.0,7.97,stable,0,76.6,88.3,103,19.5,Completed,98.0,Eligible,0,0.147
STU-1627,25CS827,CSE,2,92.2,6.29,5.91,improving,0,62.0,83.9,38,56.9,,62.5,Not Eligible,0,0.134
STU-0651,25CS751,CSE,1,77.4,8.64,8.09,improving,0,89.1,75.4,22,23.9,,94.8,Not Eligible,0,0.074
STU-6462,23ME262,Mechanical,6,78.3,9.18,9.28,stable,0,87.5,72.4,128,59.3,Completed,90.1,Eligible,0,0.071
STU-8261,23CI261,Civil,6,79.0,7.64,7.46,improving,0,84.4,70.0,122,59.7,Completed,81.7,Eligible,0,0.089
STU-3058,23IT458,IT,5,91.3,7.54,7.19,improving,0,74.6,83.9,101,55.7,,80.6,Eligible,0,0.06
STU-4543,22EC143,ECE,7,84.2,7.62,7.66,stable,0,82.9,82.6,143,65.9,,84.6,Not Eligible,0,0.044
STU-4380,25EC880,ECE,1,81.3,8.01,7.88,stable,0,77.6,79.9,22,28.9,,82.5,Not Eligible,0,0.16
STU-6648,24ME448,Mechanical,4,75.0,7.3,6.92,improving,0,67.9,81.0,82,77.4,,55.6,Not Eligible,0,0.084
STU-0393,24CS493,CSE,3,81.2,7.84,7.31,improving,0,82.2,76.4,59,79.4,,88.3,Not Eligible,0,0.171
STU-0443,24CS543,CSE,3,96.5,6.8,6.44,improving,0,69.0,92.5,61,32.8,,78.3,Not Eligible,0,0.063
STU-2090,24CS390,CSE,3,98.3,7.97,7.97,stable,0,79.2,88.8,65,64.0,,67.2,Not Eligible,0,0.064
STU-3120,24IT520,IT,4,83.0,8.12,8.65,declining,0,83.4,84.2,80,74.1,,71.6,Not Eligible,0,0.197
STU-3273,25IT673,IT,2,78.4,8.07,8.6,declining,0,94.3,78.3,42,67.9,,88.8,Not Eligible,0,0.139
STU-8307,24CI307,Civil,3,63.1,7.8,7.87,stable,3,76.5,69.8,53,61.8,,69.5,Not Eligible,1,0.862
STU-7507,22ME407,Mechanical,8,83.4,9.45,9.73,declining,0,99.0,72.0,166,34.7,,92.3,Placed,0,0.193
STU-1549,25CS749,CSE,1,81.9,7.31,7.39,stable,0,73.6,74.9,22,27.5,,42.9,Not Eligible,0,0.182
STU-3225,24IT625,IT,3,88.7,7.83,7.35,improving,0,77.2,89.5,61,55.1,,96.8,Not Eligible,0,0.138
STU-0065,24CS165,CSE,3,80.9,8.56,8.91,declining,0,84.3,73.5,61,67.8,,73.2,Not Eligible,0,0.146
STU-3044,25IT444,IT,1,92.4,7.88,7.64,improving,0,82.9,91.4,21,31.6,Ongoing,73.7,Not Eligible,0,0.11
STU-1194,23CS394,CSE,5,99.0,7.66,7.16,improving,0,74.6,97.4,105,53.3,Ongoing,67.6,Eligible,0,0.129
STU-4046,22EC546,ECE,8,90.2,7.15,7.06,stable,0,72.4,86.3,168,60.9,Ongoing,90.9,In Process,0,0.043
STU-1332,23CS532,CSE,6,84.5,8.2,8.13,stable,0,80.0,87.2,126,33.2,Completed,69.3,Eligible,0,0.129
STU-1834,23CS134,CSE,6,87.6,6.76,6.31,improving,0,59.9,87.7,126,32.3,,49.3,Eligible,0,0.144
STU-8060,25CI960,Civil,2,76.5,9.24,9.28,stable,0,99.0,69.1,40,71.7,,80.0,Not Eligible,0,0.052
STU-7128,23ME928,Mechanical,6,79.4,7.2,7.37,declining,0,68.9,77.0,128,55.8,Completed,78.9,Eligible,0,0.141
STU-3071,25IT471,IT,2,72.1,7.89,7.83,stable,1,82.9,66.7,34,65.8,,70.3,Not Eligible,0,0.222
STU-3094,25IT494,IT,2,91.3,8.34,8.32,stable,0,84.8,96.5,38,25.4,,88.8,Not Eligible,0,0.114
STU-7196,22ME996,Mechanical,8,87.6,5.96,6.26,declining,0,53.2,91.8,164,29.5,Completed,65.3,In Process,0,0.42
STU-5479,22EE179,EEE,7,66.2,8.43,8.6,declining,0,76.4,69.6,143,28.6,,89.4,Placed,0,0.267
STU-6196,22EE896,EEE,7,81.9,6.44,6.78,declining,2,70.0,81.0,141,52.4,,97.8,In Process,0,0.445
STU-3659,25EC159,ECE,1,81.2,8.29,8.24,stable,0,86.1,86.0,23,58.8,,74.7,Not Eligible,0,0.169
STU-5974,23EE674,EEE,5,82.5,7.78,8.13,declining,0,81.8,80.2,105,87.7,Completed,82.7,Eligible,0,0.188
STU-7474,22ME374,Mechanical,8,76.4,7.41,7.64,declining,0,74.0,78.9,166,61.8,,78.1,Placed,0,0.05
STU-4828,25EC428,ECE,1,91.8,8.54,8.49,stable,0,82.6,81.9,23,58.4,,83.7,Not Eligible,0,0.131
STU-3559,23EC959,ECE,5,84.6,7.37,7.3,stable,0,61.5,73.1,103,74.4,,74.4,Eligible,0,0.121
STU-0726,22CS826,CSE,7,93.4,7.31,7.49,declining,0,68.5,100.0,147,96.3,Completed,81.7,Not Eligible,0,0.068
STU-4450,22EC950,ECE,7,87.1,8.29,9.4,declining,0,86.2,92.9,147,47.3,Completed,92.8,Placed,0,0.316
STU-6187,23EE887,EEE,6,74.3,7.68,7.35,improving,0,76.6,81.5,126,10.6,Completed,72.1,Eligible,0,0.087
STU-8382,24CI382,Civil,4,78.9,6.47,5.8,improving,0,63.8,82.9,84,65.2,,68.5,Not Eligible,0,0.077
STU-6914,23ME714,Mechanical,6,72.4,7.49,7.52,stable,0,70.9,76.7,127,62.7,,70.0,Eligible,0,0.082
STU-0436,23CS536,CSE,6,95.7,8.38,8.4,stable,0,88.5,86.7,128,50.6,Completed,95.1,Eligible,0,0.118
STU-2933,24IT333,IT,4,74.0,6.83,6.67,improving,0,67.8,76.4,82,78.4,,61.4,Not Eligible,0,0.121
STU-5443,24EE143,EEE,4,82.5,7.77,7.58,improving,1,78.0,90.0,76,58.3,,91.4,Not Eligible,0,0.102
